"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC119866992",130.361723113758,-7.01562177185004,1.71549330792168,-4.08956522269938,4.32182531461108e-05,0.00505939273716044
"TRNAQ-UUG.4",107.679661451686,-12.4704469385195,3.04891822779402,-4.09012180938097,4.31146697490308e-05,0.00505939273716044
"TRNAS-GCU.1",213.881098380656,-11.9957601952479,2.93866925045469,-4.08203821964376,4.46424529049338e-05,0.00517174845037068
"SLC29A3",201.849900787549,-1.10801051118426,0.271713959177914,-4.07785641391635,4.54528210927591e-05,0.00524222536603155
"TRNAC-GCA.6",77.7018395083769,-7.81605489169335,1.91952999515889,-4.07185869009897,4.66394724014887e-05,0.00535528455229483
"LOC119872736",36.5684069303546,-4.80718358484333,1.18138428725553,-4.06911081914834,4.71928980684572e-05,0.00539495905231923
"LOC119869428",31.3786865983101,-4.30172874181958,1.06164027160816,-4.05196454661933,5.07893626710113e-05,0.00564641804687222
"LOC607920",33.6934428701389,-3.92534899980562,0.968890998838587,-4.05138349361378,5.09156771856686e-05,0.00564641804687222
"LOC119865043",64.1607556405067,-4.52483584555688,1.11679650578345,-4.0516207045102,5.08640742307408e-05,0.00564641804687222
"LOC119865764",19.7334392660965,-4.26844169780376,1.05293168548282,-4.05386385142972,5.03785436819432e-05,0.00564641804687222
"LOC477699",1095.44637979937,-1.49255323815705,0.368241179121133,-4.05319481574351,5.05228952236429e-05,0.00564641804687222
"LOC119866964",23.2670856138653,-5.88496779239809,1.45128746241424,-4.05499802403609,5.01347265896865e-05,0.00564641804687222
"TMEM255A",1539.35053687332,-1.66532821800043,0.411024070731146,-4.05165618412099,5.0856360244526e-05,0.00564641804687222
"TRNAW-CCA.1",8.65457908397294,-4.98506398259593,1.23189621864049,-4.046659050628,5.19538282205359e-05,0.0057251466384197
"TRNAV-AAC.4",71.6576786704868,-9.1234785226952,2.25485416825535,-4.04615014626614,5.20668441875549e-05,0.0057251466384197
"LOC100688281",375.676218577854,0.955076480326798,0.236109007205748,4.0450658432295,5.23084204845002e-05,0.00572744097710033
"LOC119872413",36.480530116687,-2.92965420887602,0.725311868770774,-4.03916485447986,5.36418548663777e-05,0.00584876526799371
"LOC119869546",28.3271523018548,-4.08654021849852,1.0122164686711,-4.03721965111234,5.40884220311711e-05,0.00587210297223994
"ANKRD13A",566.141754088829,-0.987631387668203,0.244689325454384,-4.03626674696246,5.43084667952826e-05,0.00587210297223994
"LOC119870601",51.0676514632712,-5.04787803310844,1.25301986240074,-4.02856984520333,5.61171893347468e-05,0.00601752505469703
"EVI2A",1385.65496323284,-1.61827750755423,0.401665460272782,-4.02891875854901,5.60339768597184e-05,0.00601752505469703
"DLK2",101.81359666453,2.66239332590014,0.661234034900901,4.02640091915286,5.66370886011283e-05,0.00604828168394765
"LOC119872771",56.5434839922791,-5.73218162346484,1.42582617726155,-4.02025275933292,5.81357334099524e-05,0.00615764196729904
"LOC119880298",5.09865943814886,4.99176323742253,1.24140043939147,4.02107416674468,5.7933359659818e-05,0.00615764196729904
"MIR8858",1226.22047865176,-4.15109084518198,1.03523935774527,-4.00978847464125,6.07731651984042e-05,0.00638887524802379
"TRNAM-CAU.20",17.3266239604736,-7.71930948841065,1.92518742742229,-4.00964050484495,6.08112595861994e-05,0.00638887524802379
"LOC106559691",67.7405281176745,-3.32922907674251,0.832220780485724,-4.0004157007464,6.3231309475964e-05,0.00661634064879543
"LOC119873505",14.3815364872065,-7.43811613987581,1.86198894372245,-3.99471552446798,6.4771977176475e-05,0.00675033256116276
"LOC119871701",60.5417959747465,-4.58141443076797,1.14834981916124,-3.98956341902353,6.61950195855636e-05,0.0068710430329815
"TRNAM-CAU.10",159.896688680803,-10.4604793625299,2.62570300738315,-3.98387758749422,6.77998068254659e-05,0.00700958162199538
"LOC100685369",94.826952374662,2.45446260069005,0.61672842291071,3.97981106352449,6.89700605906281e-05,0.00707605426712469
"LOC119879845",92.7880454603314,-4.79698521967161,1.20534873859466,-3.97974881963581,6.89881206004835e-05,0.00707605426712469
"TRNAL-AAG.2",86.5237388269666,-9.19358159996162,2.31417995542461,-3.97271680554107,7.10575106795064e-05,0.0072213345491707
"LOC119864157",45.1631086147713,-2.78894995937635,0.702076921836828,-3.97242791014934,7.11437704270769e-05,0.0072213345491707
"CD44",774.750754126907,-2.27992095411004,0.573982601676373,-3.97210812218228,7.123936973363e-05,0.0072213345491707
"RASSF9",798.337129648928,-1.91791343033141,0.483040327187536,-3.97050374965236,7.17208273023652e-05,0.00724185007197034
"LOC111095840",23.6760111705093,-4.19506347685429,1.05710476715426,-3.96844627628298,7.23427616763818e-05,0.00727633591279887
"LOC119866460",50.507563121853,-6.41625407121674,1.61813446519217,-3.96521686499939,7.33292476521681e-05,0.00734708099063228
"LOC111095042",175.126865573275,-2.13385060509735,0.538267352870981,-3.96429505470829,7.36131581333131e-05,0.00734715943676721
"LOC119880525",546.955700611752,-2.14556718060588,0.542097481170857,-3.95789918811603,7.5611855595216e-05,0.0074605614170945
"TRNAL-CAG",101.656326821689,-10.0487750567083,2.53849803850439,-3.95855143643472,7.54057031910559e-05,0.0074605614170945
"TRNAD-GUC.5",167.768535401596,-8.98628398888977,2.27040625036123,-3.95800706920182,7.55777214908619e-05,0.0074605614170945
"LOC100686091",26.6299611690622,-5.8797572189848,1.48622069745587,-3.95618041724884,7.61576533162812e-05,0.00748595114983901
"TRNAA-AGC.1",49.5508656795657,-8.64296546449514,2.18757818411034,-3.95092871526789,7.78485113226839e-05,0.00761407136925311
"LOC111090984",63.7541726192083,2.26068732238098,0.572280041887393,3.95031655293303,7.80478991992804e-05,0.00761407136925311
"LOC119872734",41.2296494812474,-3.56742936418266,0.904278198967657,-3.9450573598427,7.97808787163746e-05,0.00773958179480339
"LOC119873942",162.693122889883,-3.11927098119911,0.790947479264958,-3.94371442222422,8.02291908594263e-05,0.00773958179480339
"FGFBP1",12.1099435096014,-6.65048369549953,1.68599699292815,-3.94454066252475,7.99530864864809e-05,0.00773958179480339
"LOC119864026",15.7133256474243,-5.55352735712413,1.40908469349029,-3.94123034816884,8.10647312309333e-05,0.00779122139052859
"IFI44",724.56290453496,-1.88921147799064,0.479465781874277,-3.94024255621649,8.13992639619137e-05,0.00779450516535668
"TRNAH-GUG.2",33.8115014174487,-7.44854799025661,1.89127077359415,-3.93838264422681,8.20326997195633e-05,0.00781394513271451
"PQBP1",1596.2019592374,1.23898022729057,0.314713383882288,3.93685267530276,8.25572554239302e-05,0.00781394513271451
"TRNAK-CUU.30",119.198081186962,-12.0010592623006,3.04884998788563,-3.93625770699965,8.27620974107027e-05,0.00781394513271451
"TRNAA-UGC.3",18.4349805973383,-7.56107795456698,1.92094299822131,-3.93612822533939,8.28067403274177e-05,0.00781394513271451
"DOCK5",1761.89085311156,-1.84323665935968,0.468653241443461,-3.93305005996005,8.38747614799543e-05,0.00785758144550474
"LOC119868692",16.2025326091884,-6.75551709180075,1.7173513501777,-3.93368374567133,8.36538350653738e-05,0.00785758144550474
"LOC111091661",89.3991789847609,-2.73052083184366,0.69443496785394,-3.93200365511831,8.4240784581862e-05,0.00786348330899036
"LOC119867339",9.86402409562226,-5.82025626308112,1.48064658439936,-3.93088825139334,8.46326046550993e-05,0.00787174226093128
"CDH19",504.324269046128,-1.61473136475648,0.410985482289579,-3.92892555659361,8.53262465414618e-05,0.00787977258986097
"LOC102152216",239.926895001693,-2.95958214817055,0.7531598933267,-3.92955357075388,8.51037158338856e-05,0.00787977258986097
"LOC119865961",24.1725467900079,-3.4337381090911,0.874803078879494,-3.92515549155274,8.66737331447433e-05,0.00797582757129819
"LOC119872417",7.41005555425888,-5.34850836026497,1.36412297095856,-3.92084033047741,8.82407182200123e-05,0.0080913308756513
"TPCN2",1117.91005333242,-2.20497367983916,0.562593873188759,-3.91929913374538,8.88068384568815e-05,0.00811456851392984
"ST7",965.789703284536,1.07148113168381,0.273713944989145,3.91460190939961,9.05534858708881e-05,0.00824418569646
"LOC102151868",536.055678119895,-1.43440397160469,0.36650050943819,-3.9137843868307,9.08607749205225e-05,0.00824418569646
"LOC119874363",13.5290367153767,-4.90428179530078,1.25344035851121,-3.91265668286435,9.1286271182954e-05,0.0082539328822218
"CLIC4",5741.2381864959,-1.72256710995334,0.441173430188976,-3.90451235745426,9.44155680133636e-05,0.008352496371983
"SNX29",1190.6183078435,-1.04499441596074,0.267628451725084,-3.90464619596645,9.43633342959849e-05,0.008352496371983
"LOC119872422",25.2953643300544,-4.3080379597707,1.10384946204814,-3.90274046225227,9.51096715956784e-05,0.008352496371983
"CREG1",2743.72453591227,-1.08912291765214,0.278841969354744,-3.90587873185817,9.38835884870373e-05,0.008352496371983
"LOC119874235",36.380135181025,-3.84807442672613,0.985855806627092,-3.90328321937013,9.48965473498516e-05,0.008352496371983
"TRABD2B",1071.91421893489,-1.11200700882546,0.284926396108487,-3.90278690922713,9.50914156088705e-05,0.008352496371983
"DUSP5",847.3475899196,3.36903711903255,0.863416308988772,3.90198457448453,9.54072389387047e-05,0.008352496371983
"LOC106558211",51.0333599046827,-3.59331884301566,0.920012574996253,-3.9057279657621,9.39421480052999e-05,0.008352496371983
"TRNAM-CAU.5",251.346389290106,-9.77697780889672,2.50594800294285,-3.90150864958697,9.55950451822331e-05,0.008352496371983
"LOC100688969",993.484260458776,2.80527196755755,0.718824288468561,3.90258372255912,9.51713025753647e-05,0.008352496371983
"TRNAG-UCC.4",148.865987921356,-10.1833467282794,2.61106713543683,-3.90007081398761,9.61645567478006e-05,0.00837406123357525
"TRNAE-UUC.2",78.597731370138,-9.06779251874278,2.32612438906159,-3.89824059340219,9.68941229288418e-05,0.0084093728762657
"LOC102151513",279.116160303546,-3.16725544971492,0.81352767976586,-3.89323624566343,9.89157383092116e-05,0.00855621136374681
"LOC102156058",330.428296860178,-1.40939825114451,0.362116553273312,-3.89211218985825,9.9375269613616e-05,0.00856740281220377
"LOC119873522",17.9507490755881,-4.26177732263822,1.09584928752526,-3.88901774281619,0.000100650760248666,0.00862508468397412
"LOC102156797",87.7229306674013,-2.2198656710861,0.570824326007235,-3.88887713775878,0.000100709081281085,0.00862508468397412
"LOC119866652",23.6525666961961,-6.0442829203214,1.55513308431406,-3.88666602317668,0.000101630426571237,0.00867536042606447
"PRTFDC1",1017.81749503978,-1.23069726249413,0.317318887715673,-3.87842422918385,0.000105135261660832,0.00892759269313135
"ITGAL",159.302471072037,-2.34637001262803,0.605030060626843,-3.87810485019054,0.000105273347364092,0.00892759269313135
"TRNAG-UCC.5",432.602343916978,-11.7964683014894,3.04361807368977,-3.87580439328531,0.000106273033621645,0.00898301375401201
"LOC119865247",71.1602923826361,-4.43435131171155,1.14444261615133,-3.8746820933879,0.000106763984904738,0.00899521236453882
"LOC119865438",29.2791754050768,-4.29967116346546,1.11124344598204,-3.86924321489763,0.000109173695498032,0.00916847054425219
"LOC119870563",10.4613491899118,-4.68791867580506,1.21219242204217,-3.86730571034866,0.000110044439969803,0.00918216468558327
"LOC119864307",111.449627592773,-4.23899785308289,1.09593694626663,-3.86792129558481,0.000109767078815981,0.00918216468558327
"TRNAD-GUC.2",210.726887270933,-11.7794719086395,3.04857237578877,-3.86393054079673,0.00011157696137888,0.00928019919160875
"TRIM56",623.625082817125,-1.05363243688729,0.272807402096962,-3.86218419584084,0.000112377784312711,0.0093169440987695
"LOC119872614",54.097496239158,-3.84717222900298,0.996863218274631,-3.85927794152307,0.000113722539128976,0.00933892370378773
"NPY5R",62.7026784927477,1.73553164957711,0.449531938103137,3.86075271292275,0.000113038261109496,0.00933892370378773
"SATL1",7.70988656119458,-7.04154951921139,1.82449299701932,-3.85945549295898,0.000113639950784525,0.00933892370378773
"SELENOP",5532.98913124304,-1.40396707017875,0.364062341573192,-3.85639191384614,0.000115072944240575,0.0093609495393195
"TMOD3",876.00301137049,-0.999818312690365,0.259186913029068,-3.85751850278889,0.000114544010784317,0.0093609495393195
"IFIT2",85.0053523161695,-1.82469060617634,0.47312128122733,-3.85670794905461,0.000114924333720588,0.0093609495393195
"LOC119869912",26.9937449239062,-4.57838687567641,1.18811396862976,-3.85349132874568,0.000116445389224311,0.00938284353815065
"LOC119870187",68.5124723424441,-4.12836149800659,1.07104097335397,-3.85453180663909,0.000115951309263157,0.00938284353815065
"MARCHF8",1049.9889241885,-0.597239384229259,0.155015522814661,-3.8527714733661,0.000116788380070237,0.00938284353815065
"LOC111093535",5334.65180948719,-6.36283657156858,1.65139052653909,-3.85301748394034,0.000116671055928173,0.00938284353815065
"LOC119871381",10.4253079688439,-4.88756960217794,1.27021857532945,-3.84781776704084,0.000119174646018529,0.00953179879723465
"LOC119866500",124.086935543112,-6.35273018260941,1.65117405452117,-3.8474018927409,0.000119377056227409,0.00953179879723465
"LOC106560204",69.1410627743299,-1.84753614754041,0.480481649290127,-3.84517525335255,0.000120466309434558,0.00958266314160283
"LOC100683302",13.2868635777049,3.06375861164422,0.796900615850799,3.84459310321054,0.000120752633807481,0.00958266314160283
"TRNAK-CUU.29",97.901183342913,-11.7164597072542,3.04898912526234,-3.84273581370879,0.000121670416935002,0.00962605890080275
"LOC119873481",25.8425373085275,-5.03629479395462,1.31173114763327,-3.83942609203228,0.000123322245442912,0.00970384606132887
"LOC106559427",33.4184730440673,-2.53929874341867,0.662038732430787,-3.83557429350878,0.000125271230464168,0.00970384606132887
"DLA-DRA",977.749558828046,-1.62302823281896,0.423071657359856,-3.83629629776509,0.000124903703950493,0.00970384606132887
"SPATA13",1477.93099425578,-1.59685054628995,0.416241949843117,-3.83635178263942,0.000124875502220981,0.00970384606132887
"RBP4",1502.82287697364,1.68495570977103,0.439198972782915,3.83642907699574,0.000124836225220912,0.00970384606132887
"TRNAL-CAG.4",93.6844841778614,-8.93572202078255,2.32942835229722,-3.83601496563326,0.000125046791244478,0.00970384606132887
"TRNAV-AAC.5",37.8339663148978,-8.87787958028638,2.31373278591152,-3.83703755003361,0.000124527437059268,0.00970384606132887
"MADD",6361.80930469378,0.993663136633997,0.259427661931743,3.83021274306297,0.000128032518247688,0.00988822573966521
"LOC119872621",27.3502136280804,-4.13803467060774,1.08084981612098,-3.82850106359694,0.000128926074025844,0.00992769026994262
"LOC102156249",162.844330715334,-2.24571017378276,0.586789184119385,-3.8271158272165,0.000129653514625941,0.00995014793820453
"LOC119866777",43.7030577793809,-9.09036653450302,2.37564237058327,-3.82648779423442,0.000129984591562672,0.00995014793820453
"PARP14",233.012087719648,-1.62971408910348,0.426063526264403,-3.82504952581209,0.000130745800111593,0.00997898092028188
"LOC100684649",48.4442144366668,-3.46058944112415,0.905323422614724,-3.82248968123392,0.000132111008660384,0.0100536090168239
"TRNAR-CCU.3",21.013178540087,-8.01556752044601,2.09990756625729,-3.81710492844803,0.000135026755587306,0.0102155810714012
"LOC119864982",72.624178679204,-2.82391800499567,0.739759847095838,-3.817344258521,0.00013489588541015,0.0102155810714012
"LOC119873173",60.8255351247291,-5.30456213129725,1.39178048245196,-3.81134970505692,0.000138210078113038,0.0104260218809109
"LOC119873100",7.64156400889327,-4.21695118828983,1.10669639279058,-3.81039571083866,0.000138744532640504,0.0104360018029596
"LOC119871683",4.82938060476721,-5.93761033106321,1.55964440114622,-3.80702827304706,0.000140646671455234,0.0105422908844775
"LOC100688350",27.5637821656872,2.89819655323551,0.761531426886199,3.80574780096187,0.000141376386427675,0.0105422908844775
"SLC44A1",2986.39617961342,-1.40931146779191,0.370249157047894,-3.80638670194084,0.000141011845192059,0.0105422908844775
"PRLR",344.540207402205,-2.57751960349446,0.67790137640669,-3.80220441084949,0.000143414322963465,0.0105427809657278
"TRNAS-CGA",18.9171086375491,-8.35011986584472,2.19463317351481,-3.80479068967667,0.000141924151829456,0.0105427809657278
"LOC119865435",29.9877757000635,-4.31607479568521,1.13478188680115,-3.80343997898295,0.000142700580194473,0.0105427809657278
"LOC484897",661.032815096574,-1.65796175587003,0.435928493264259,-3.80328834083569,0.000142787995601189,0.0105427809657278
"CAMKK2",8675.15964558504,1.54064775896526,0.405184031942488,3.80234075755469,0.000143335395718436,0.0105427809657278
"LOC119872411",25.3048584339223,-3.74557458861398,0.985682321309572,-3.79998150280065,0.000144706888630795,0.0105778697463919
"LOC111092340",48.8439249013422,-2.98136325559062,0.784465305186619,-3.80050364991142,0.000144402291010147,0.0105778697463919
"LOC119872725",19.4857776036333,-5.32161991867311,1.40105168350034,-3.79830378946318,0.000145689693028777,0.0105977181282466
"LOC608876",205.2895509778,3.01998456675612,0.795125254479562,3.79812432034096,0.000145795197371254,0.0105977181282466
"PLD1",1833.79499186969,-1.62945777744731,0.429217295358649,-3.79634696706654,0.000146843939799466,0.0106441347424474
"MPEG1",621.370819728648,-1.32079945227407,0.348107703316428,-3.79422644110083,0.000148104466953378,0.0106462906300281
"FANCF",425.150003578977,-1.13441691087125,0.298971300084397,-3.79440070184334,0.000148000496276977,0.0106462906300281
"TRNAV-UAC.2",251.428102536346,-11.5703505756082,3.0485138639677,-3.79540690707214,0.000147401498202375,0.0106462906300281
"LOC111095400",28.2997126109385,-2.52727908688374,0.666711463675004,-3.79066391472112,0.000150245140968862,0.0107703353816077
"LOC111096290",48.5389944673477,-2.11275526447757,0.557499426225305,-3.7896994419932,0.000150829670569886,0.0107824516564423
"TRNAC-GCA.1",20.4857439451304,-7.97783504649443,2.1074035776107,-3.78562280678077,0.000153324091766157,0.0109266556277034
